file_stem	split	cluster
train_0125	train	15
train_0126	train	91
train_0127	train	71
train_0128	train	28
train_0129	train	88
train_0130	train	32
train_0131	train	29
train_0132	train	36
train_0133	train	39
train_0134	train	47
train_0135	train	3
train_0136	train	90
train_0137	train	79
train_0138	train	97
train_0139	train	98
train_0140	train	1
train_0141	train	26
train_0142	train	51
train_0143	train	57
train_0144	train	64
train_0145	train	85
train_0146	train	60
train_0147	train	72
train_0148	train	96
train_0149	train	85
train_0150	train	18
train_0151	train	14
train_0152	train	89
train_0153	train	15
train_0154	train	78
train_0155	train	18
train_0156	train	30
train_0157	train	30
train_0158	train	56
train_0159	train	71
train_0160	train	31
train_0161	train	34
train_0162	train	85
train_0163	train	13
train_0164	train	70
train_0165	train	85
train_0166	train	3
train_0167	train	14
train_0168	train	44
train_0169	train	76
train_0170	train	66
train_0171	train	64
train_0172	train	46
train_0173	train	46
train_0174	train	30
train_0175	train	91
train_0176	train	55
train_0177	train	99
train_0178	train	20
train_0179	train	9
train_0180	train	63
train_0181	train	38
train_0182	train	7
train_0183	train	74
train_0184	train	55
train_0185	train	5
train_0186	train	38
train_0187	train	20
train_0188	train	86
train_0189	train	89
train_0190	train	49
train_0191	train	79
train_0192	train	58
train_0193	train	32
train_0194	train	17
train_0195	train	82
train_0196	train	55
train_0197	train	1
train_0198	train	84
train_0199	train	64
train_0200	train	4
train_0201	train	95
train_0202	train	85
train_0203	train	13
train_0204	train	77
train_0205	train	42
train_0206	train	28
train_0207	train	26
train_0208	train	55
train_0209	train	13
train_0210	train	55
train_0211	train	7
train_0212	train	18
train_0213	train	6
train_0214	train	7
train_0215	train	76
train_0216	train	85
train_0217	train	77
train_0218	train	59
train_0219	train	74
train_0220	train	64
train_0221	train	10
train_0222	train	78
train_0223	train	63
train_0224	train	57
train_0225	train	48
train_0226	train	79
train_0227	train	42
train_0228	train	12
train_0229	train	57
train_0230	train	20
train_0231	train	10
train_0232	train	19
train_0233	train	62
train_0234	train	64
train_0235	train	25
train_0236	train	24
train_0237	train	6
train_0238	train	24
train_0239	train	26
train_0240	train	39
train_0241	train	98
train_0242	train	2
train_0243	train	59
train_0244	train	86
train_0245	train	86
train_0246	train	49
train_0247	train	73
train_0248	train	25
train_0249	train	50
train_0250	train	66
train_0251	train	5
train_0252	train	37
train_0253	train	88
train_0254	train	58
train_0255	train	55
train_0256	train	70
train_0257	train	23
train_0258	train	14
train_0259	train	72
train_0260	train	46
train_0261	train	37
train_0262	train	52
train_0263	train	6
train_0264	train	21
train_0265	train	45
train_0266	train	19
train_0267	train	79
train_0268	train	8
train_0269	train	78
train_0270	train	59
train_0271	train	75
train_0272	train	96
train_0273	train	60
train_0274	train	6
train_0275	train	5
train_0276	train	87
train_0277	train	42
train_0278	train	63
train_0279	train	18
train_0280	train	9
train_0281	train	58
train_0282	train	32
train_0283	train	14
train_0284	train	2
train_0285	train	49
train_0286	train	33
train_0287	train	10
train_0288	train	11
train_0289	train	32
train_0290	train	21
train_0291	train	22
train_0292	train	95
train_0293	train	37
train_0294	train	39
train_0295	train	56
train_0296	train	22
train_0297	train	62
train_0298	train	53
train_0299	train	93
train_0300	train	69
train_0301	train	29
train_0302	train	25
train_0303	train	14
train_0304	train	0
train_0305	train	26
train_0306	train	49
train_0307	train	86
train_0308	train	5
train_0309	train	20
train_0310	train	65
train_0311	train	68
train_0312	train	71
train_0313	train	16
train_0314	train	6
train_0315	train	77
train_0316	train	45
train_0317	train	57
train_0318	train	88
train_0319	train	75
train_0320	train	24
train_0321	train	5
train_0322	train	18
train_0323	train	62
train_0324	train	42
train_0325	train	89
train_0326	train	78
train_0327	train	37
train_0328	train	13
train_0329	train	79
train_0330	train	28
train_0331	train	21
train_0332	train	98
train_0333	train	4
train_0334	train	24
train_0335	train	42
train_0336	train	24
train_0337	train	43
train_0338	train	71
train_0339	train	86
train_0340	train	35
train_0341	train	16
train_0342	train	5
train_0343	train	10
train_0344	train	7
train_0345	train	29
train_0346	train	38
train_0347	train	14
train_0348	train	50
train_0349	train	70
train_0350	train	14
train_0351	train	70
train_0352	train	77
train_0353	train	88
train_0354	train	42
train_0355	train	27
train_0356	train	25
train_0357	train	11
train_0358	train	8
train_0359	train	25
train_0360	train	32
train_0361	train	46
train_0362	train	42
train_0363	train	98
train_0364	train	65
train_0365	train	62
train_0366	train	14
train_0367	train	49
train_0368	train	0
train_0369	train	97
train_0370	train	92
train_0371	train	64
train_0372	train	33
train_0373	train	81
train_0374	train	42
train_0375	train	53
train_0376	train	11
train_0377	train	11
train_0378	train	88
train_0379	train	70
train_0380	train	8
train_0381	train	75
train_0382	train	75
train_0383	train	88
train_0384	train	70
train_0385	train	34
train_0386	train	53
train_0387	train	67
train_0388	train	29
train_0389	train	40
train_0390	train	94
train_0391	train	29
train_0392	train	0
train_0393	train	6
train_0394	train	89
train_0395	train	89
train_0396	train	34
train_0397	train	51
train_0398	train	7
train_0399	train	94
train_0400	train	77
train_0401	train	10
train_0402	train	80
train_0403	train	84
train_0404	train	89
train_0405	train	84
train_0406	train	13
train_0407	train	69
train_0408	train	83
train_0409	train	64
train_0410	train	53
train_0411	train	32
train_0412	train	59
train_0413	train	39
train_0414	train	99
train_0415	train	83
train_0416	train	39
train_0417	train	9
train_0418	train	38
train_0419	train	81
train_0420	train	87
train_0421	train	19
train_0422	train	29
train_0423	train	79
train_0424	train	32
train_0425	train	93
train_0426	train	8
train_0427	train	28
train_0428	train	96
train_0429	train	96
train_0430	train	69
train_0431	train	33
train_0432	train	34
train_0433	train	71
train_0434	train	32
train_0435	train	32
train_0436	train	7
train_0437	train	38
train_0438	train	64
train_0439	train	55
train_0440	train	65
train_0441	train	74
train_0442	train	74
train_0443	train	59
train_0444	train	82
train_0445	train	73
train_0446	train	54
train_0447	train	18
train_0448	train	78
train_0449	train	86
train_0450	train	19
train_0451	train	65
train_0452	train	32
train_0453	train	57
train_0454	train	34
train_0455	train	10
train_0456	train	68
train_0457	train	18
train_0458	train	70
train_0459	train	37
train_0460	train	24
train_0461	train	45
train_0462	train	22
train_0463	train	84
train_0464	train	28
train_0465	train	93
train_0466	train	63
train_0467	train	39
train_0468	train	22
train_0469	train	0
train_0470	train	22
train_0471	train	34
train_0472	train	36
train_0473	train	13
train_0474	train	94
train_0475	train	43
train_0476	train	39
train_0477	train	49
train_0478	train	1
train_0479	train	27
train_0480	train	16
train_0481	train	53
train_0482	train	83
train_0483	train	72
train_0484	train	20
train_0485	train	60
train_0486	train	19
train_0487	train	54
train_0488	train	88
train_0489	train	46
train_0490	train	13
train_0491	train	82
train_0492	train	20
train_0493	train	10
train_0494	train	89
train_0495	train	82
train_0496	train	19
train_0497	train	91
train_0498	train	85
train_0499	train	90
train_0500	train	13
train_0501	train	14
train_0502	train	30
train_0503	train	45
train_0504	train	59
train_0505	train	82
train_0506	train	39
train_0507	train	68
train_0508	train	83
train_0509	train	79
train_0510	train	20
train_0511	train	74
train_0512	train	60
train_0513	train	7
train_0514	train	84
train_0515	train	18
train_0516	train	13
train_0517	train	7
train_0518	train	19
train_0519	train	11
train_0520	train	0
train_0521	train	44
train_0522	train	43
train_0523	train	13
train_0524	train	89
train_0525	train	77
train_0526	train	79
train_0527	train	54
train_0528	train	28
train_0529	train	37
train_0530	train	37
train_0531	train	34
train_0532	train	74
train_0533	train	7
train_0534	train	85
train_0535	train	24
train_0536	train	89
train_0537	train	52
train_0538	train	47
train_0539	train	16
train_0540	train	24
train_0541	train	89
train_0542	train	2
train_0543	train	7
train_0544	train	13
train_0545	train	71
train_0546	train	87
train_0547	train	34
train_0548	train	42
train_0549	train	71
train_0550	train	90
train_0551	train	38
train_0552	train	11
train_0553	train	63
train_0554	train	23
train_0555	train	66
train_0556	train	84
train_0557	train	41
train_0558	train	13
train_0559	train	46
train_0560	train	13
train_0561	train	82
train_0562	train	23
train_0563	train	47
train_0564	train	91
train_0565	train	70
train_0566	train	70
train_0567	train	57
train_0568	train	39
train_0569	train	13
train_0570	train	8
train_0571	train	32
train_0572	train	45
train_0573	train	14
train_0574	train	47
train_0575	train	32
train_0576	train	50
train_0577	train	5
train_0578	train	59
train_0579	train	90
train_0580	train	21
train_0581	train	89
train_0582	train	17
train_0583	train	11
train_0584	train	28
train_0585	train	42
train_0586	train	87
train_0587	train	49
train_0588	train	37
train_0589	train	32
train_0590	train	39
train_0591	train	66
train_0592	train	79
train_0593	train	20
train_0594	train	0
train_0595	train	2
train_0596	train	72
train_0597	train	36
train_0598	train	7
train_0599	train	85
train_0600	train	28
train_0601	train	86
train_0602	train	80
train_0603	train	67
train_0604	train	10
train_0605	train	52
train_0606	train	74
train_0607	train	77
train_0608	train	89
train_0609	train	82
train_0610	train	25
train_0611	train	77
train_0612	train	70
train_0613	train	0
train_0614	train	69
train_0615	train	27
train_0616	train	46
train_0617	train	42
train_0618	train	58
train_0619	train	27
train_0620	train	12
train_0621	train	62
train_0622	train	37
train_0623	train	11
train_0624	train	79
train_0625	train	30
train_0626	train	36
train_0627	train	51
train_0628	train	70
train_0629	train	31
train_0630	train	0
train_0631	train	21
train_0632	train	44
train_0633	train	1
train_0634	train	7
train_0635	train	53
train_0636	train	59
train_0637	train	24
train_0638	train	82
train_0639	train	44
train_0640	train	16
train_0641	train	20
train_0642	train	90
train_0643	train	92
train_0644	train	48
train_0645	train	16
train_0646	train	85
train_0647	train	10
train_0648	train	90
train_0649	train	45
train_0650	train	78
train_0651	train	49
train_0652	train	89
train_0653	train	53
train_0654	train	35
train_0655	train	84
train_0656	train	58
train_0657	train	35
train_0658	train	50
train_0659	train	71
train_0660	train	5
train_0661	train	43
train_0662	train	90
train_0663	train	24
train_0664	train	77
train_0665	train	41
train_0666	train	99
train_0667	train	29
train_0668	train	19
train_0669	train	68
train_0670	train	63
train_0671	train	11
train_0672	train	32
train_0673	train	5
train_0674	train	81
train_0675	train	32
train_0676	train	55
train_0677	train	7
train_0678	train	71
train_0679	train	19
train_0680	train	77
train_0681	train	59
train_0682	train	16
train_0683	train	76
train_0684	train	25
train_0685	train	76
train_0686	train	22
train_0687	train	36
train_0688	train	30
train_0689	train	7
train_0690	train	2
train_0691	train	38
train_0692	train	10
train_0693	train	20
train_0694	train	34
train_0695	train	37
train_0696	train	71
train_0697	train	40
train_0698	train	91
train_0699	train	53
train_0700	train	87
train_0701	train	90
train_0702	train	98
train_0703	train	76
train_0704	train	16
train_0705	train	26
train_0706	train	50
train_0707	train	31
train_0708	train	26
train_0709	train	39
train_0710	train	59
train_0711	train	55
train_0712	train	21
train_0713	train	82
train_0714	train	32
train_0715	train	3
train_0716	train	11
train_0717	train	21
train_0718	train	10
train_0719	train	80
train_0720	train	10
train_0721	train	7
train_0722	train	13
train_0723	train	50
train_0724	train	30
train_0725	train	88
train_0726	train	0
train_0727	train	17
train_0728	train	65
train_0729	train	85
train_0730	train	96
train_0731	train	15
train_0732	train	42
train_0733	train	91
train_0734	train	47
train_0735	train	93
train_0736	train	13
train_0737	train	37
train_0738	train	96
train_0739	train	19
train_0740	train	5
train_0741	train	50
train_0742	train	32
train_0743	train	66
train_0744	train	39
train_0745	train	27
train_0746	train	22
train_0747	train	31
train_0748	train	22
train_0749	train	30
train_0750	train	63
train_0751	train	53
train_0752	train	74
train_0753	train	11
train_0754	train	84
train_0755	train	21
train_0756	train	24
train_0757	train	52
train_0758	train	15
train_0759	train	41
train_0760	train	71
train_0761	train	51
train_0762	train	76
train_0763	train	30
train_0764	train	7
train_0765	train	56
train_0766	train	34
train_0767	train	4
train_0768	train	89
train_0769	train	88
train_0770	train	53
train_0771	train	45
train_0772	train	72
train_0773	train	11
train_0774	train	16
train_0775	train	15
train_0776	train	29
train_0777	train	63
train_0778	train	11
train_0779	train	13
train_0780	train	72
train_0781	train	72
train_0782	train	46
train_0783	train	18
train_0784	train	7
train_0785	train	94
train_0786	train	72
train_0787	train	99
train_0788	train	70
train_0789	train	93
train_0790	train	87
train_0791	train	85
train_0792	train	38
train_0793	train	79
train_0794	train	10
train_0795	train	42
train_0796	train	25
train_0797	train	75
train_0798	train	28
train_0799	train	47
train_0800	train	74
train_0801	train	57
train_0802	train	24
train_0803	train	14
train_0804	train	16
train_0805	train	3
train_0806	train	27
train_0807	train	71
train_0808	train	39
train_0809	train	58
train_0810	train	72
train_0811	train	10
train_0812	train	71
train_0813	train	16
train_0814	train	37
train_0815	train	58
train_0816	train	34
train_0817	train	92
train_0818	train	18
train_0819	train	91
train_0820	train	18
train_0821	train	55
train_0822	train	6
train_0823	train	89
train_0824	train	29
train_0825	train	59
train_0826	train	8
train_0827	train	45
train_0828	train	33
train_0829	train	63
train_0830	train	59
train_0831	train	24
train_0832	train	74
train_0833	train	30
train_0834	train	37
train_0835	train	82
train_0836	train	79
train_0837	train	2
train_0838	train	14
train_0839	train	39
train_0840	train	59
train_0841	train	37
train_0842	train	31
train_0843	train	57
train_0844	train	22
train_0845	train	60
train_0846	train	24
train_0847	train	27
train_0848	train	54
train_0849	train	70
train_0850	train	42
train_0851	train	29
train_0852	train	74
train_0853	train	9
train_0854	train	71
train_0855	train	24
train_0856	train	39
train_0857	train	70
train_0858	train	35
train_0859	train	77
train_0860	train	37
train_0861	train	22
train_0862	train	39
train_0863	train	43
train_0864	train	76
train_0865	train	8
train_0866	train	70
train_0867	train	70
train_0868	train	67
train_0869	train	53
train_0870	train	0
train_0871	train	26
train_0872	train	75
train_0873	train	58
train_0874	train	20
train_0875	train	82
train_0876	train	25
train_0877	train	81
train_0878	train	79
train_0879	train	18
train_0880	train	51
train_0881	train	37
train_0882	train	18
train_0883	train	12
train_0884	train	87
train_0885	train	53
train_0886	train	87
train_0887	train	71
train_0888	train	85
train_0889	train	52
train_0890	train	85
train_0891	train	50
train_0892	train	76
train_0893	train	96
train_0894	train	70
train_0895	train	71
train_0896	train	76
train_0897	train	22
train_0898	train	18
train_0899	train	17
train_0900	train	53
train_0901	train	68
train_0902	train	84
train_0903	train	50
train_0904	train	1
train_0905	train	82
train_0906	train	13
train_0907	train	16
train_0908	train	75
train_0909	train	31
train_0910	train	94
train_0911	train	13
train_0912	train	46
train_0913	train	48
train_0914	train	0
train_0915	train	26
train_0916	train	20
train_0917	train	5
train_0918	train	53
train_0919	train	62
train_0920	train	29
train_0921	train	84
train_0922	train	83
train_0923	train	77
train_0924	train	87
train_0925	train	44
train_0926	train	14
train_0927	train	29
train_0928	train	76
train_0929	train	56
train_0930	train	65
train_0931	train	25
train_0932	train	83
train_0933	train	5
train_0934	train	55
train_0935	train	10
train_0936	train	59
train_0937	train	32
train_0938	train	21
train_0939	train	77
train_0940	train	42
train_0941	train	18
train_0942	train	24
train_0943	train	76
train_0944	train	7
train_0945	train	39
train_0946	train	55
train_0947	train	99
train_0948	train	43
train_0949	train	7
train_0950	train	25
train_0951	train	28
train_0952	train	70
train_0953	train	84
train_0954	train	13
train_0955	train	10
train_0956	train	7
train_0957	train	59
train_0958	train	26
train_0959	train	98
train_0960	train	97
train_0961	train	87
train_0962	train	68
train_0963	train	53
train_0964	train	72
train_0965	train	22
train_0966	train	79
train_0967	train	76
train_0968	train	84
train_0969	train	59
train_0970	train	16
train_0971	train	74
train_0972	train	36
train_0973	train	90
train_0974	train	93
train_0975	train	8
train_0976	train	63
train_0977	train	98
train_0978	train	84
train_0979	train	97
train_0980	train	0
train_0981	train	39
train_0982	train	41
train_0983	train	64
train_0984	train	86
train_0985	train	53
train_0986	train	36
train_0987	train	26
train_0988	train	24
train_0989	train	46
train_0990	train	40
train_0991	train	87
train_0992	train	32
train_0993	train	84
train_0994	train	79
train_0995	train	45
train_0996	train	6
train_0997	train	19
train_0998	train	11
train_0999	train	3
train_1000	train	94
train_1001	train	43
train_1002	train	38
train_1003	train	50
train_1004	train	80
train_1005	train	71
train_1006	train	18
train_1007	train	83
train_1008	train	25
train_1009	train	10
train_1010	train	94
train_1011	train	42
train_1012	train	17
train_1013	train	32
train_1014	train	66
train_1015	train	85
train_1016	train	31
train_1017	train	24
train_1018	train	75
train_1019	train	11
train_1020	train	48
train_1021	train	38
train_1022	train	0
train_1023	train	92
train_1024	train	26
train_1025	train	49
train_1026	train	29
train_1027	train	4
train_1028	train	61
train_1029	train	26
train_1030	train	14
train_1031	train	3
train_1032	train	13
train_1033	train	33
train_1034	train	37
train_1035	train	97
train_1036	train	57
train_1037	train	86
train_1038	train	78
train_1039	train	99
train_1040	train	4
train_1041	train	25
train_1042	train	94
train_1043	train	71
train_1044	train	77
train_1045	train	16
train_1046	train	79
train_1047	train	17
train_1048	train	49
train_1049	train	24
train_1050	train	75
train_1051	train	42
train_1052	train	48
train_1053	train	14
train_1054	train	56
train_1055	train	18
train_1056	train	96
train_1057	train	84
train_1058	train	75
train_1059	train	84
train_1060	train	31
train_1061	train	2
train_1062	train	41
train_1063	train	31
train_1064	train	88
train_1065	train	18
train_1066	train	7
train_1067	train	22
train_1068	train	2
train_1069	train	61
train_1070	train	63
train_1071	train	73
train_1072	train	99
train_1073	train	28
train_1074	train	13
train_1075	train	8
train_1076	train	7
train_1077	train	39
train_1078	train	40
train_1079	train	86
train_1080	train	77
train_1081	train	82
train_1082	train	73
train_1083	train	92
train_1084	train	73
train_1085	train	69
train_1086	train	99
train_1087	train	49
train_1088	train	28
train_1089	train	20
train_1090	train	67
train_1091	train	10
train_1092	train	85
train_1093	train	29
train_1094	train	27
train_1095	train	76
train_1096	train	26
train_1097	train	5
train_1098	train	8
train_1099	train	68
train_1100	train	71
train_1101	train	84
train_1102	train	93
train_1103	train	57
train_1104	train	24
train_1105	train	48
train_1106	train	31
train_1107	train	10
train_1108	train	97
train_1109	train	79
train_1110	train	94
train_1111	train	13
train_1112	train	23
train_1113	train	33
train_1114	train	64
train_1115	train	6
train_1116	train	2
train_1117	train	65
train_1118	train	87
train_1119	train	91
train_1120	train	63
train_1121	train	11
train_1122	train	62
train_1123	train	76
train_1124	train	6
train_1125	train	64
train_1126	train	39
train_1127	train	89
train_1128	train	76
train_1129	train	1
train_1130	train	37
train_1131	train	0
train_1132	train	52
train_1133	train	93
train_1134	train	68
train_1135	train	23
train_1136	train	64
train_1137	train	43
train_1138	train	18
train_1139	train	53
train_1140	train	99
train_1141	train	24
train_1142	train	14
train_1143	train	38
train_1144	train	29
train_1145	train	22
train_1146	train	87
train_1147	train	87
train_1148	train	24
train_1149	train	99
train_1150	train	76
train_1151	train	32
train_1152	train	1
train_1153	train	21
train_1154	train	30
train_1155	train	86
train_1156	train	24
train_1157	train	27
train_1158	train	12
train_1159	train	23
train_1160	train	79
train_1161	train	79
train_1162	train	2
train_1163	train	6
train_1164	train	23
train_1165	train	18
train_1166	train	3
train_1167	train	94
train_1168	train	57
train_1169	train	32
train_1170	train	32
train_1171	train	29
train_1172	train	39
train_1173	train	11
train_1174	train	68
train_1175	train	6
train_1176	train	3
train_1177	train	1
train_1178	train	40
train_1179	train	61
train_1180	train	73
train_1181	train	79
train_1182	train	25
train_1183	train	85
train_1184	train	10
train_1185	train	8
train_1186	train	84
train_1187	train	7
train_1188	train	30
train_1189	train	64
train_1190	train	30
train_1191	train	76
train_1192	train	13
train_1193	train	10
train_1194	train	63
train_1195	train	29
train_1196	train	42
train_1197	train	23
train_1198	train	19
train_1199	train	86
train_1200	train	67
train_1201	train	77
train_1202	train	7
train_1203	train	99
train_1204	train	94
train_1205	train	35
train_1206	train	92
train_1207	train	64
train_1208	train	85
train_1209	train	32
train_1210	train	10
train_1211	train	95
train_1212	train	66
train_1213	train	7
train_1214	train	10
train_1215	train	27
train_1216	train	73
train_1217	train	96
train_1218	train	20
train_1219	train	81
train_1220	train	66
train_1221	train	98
train_1222	train	14
train_1223	train	84
train_1224	train	92
train_1225	train	12
train_1226	train	29
train_1227	train	77
train_1228	train	59
train_1229	train	82
train_1230	train	58
train_1231	train	51
train_1232	train	76
train_1233	train	72
train_1234	train	25
train_1235	train	13
train_1236	train	68
train_1237	train	98
train_1238	train	21
train_1239	train	81
train_1240	train	92
train_1241	train	27
train_1242	train	3
train_1243	train	76
train_1244	train	11
train_1245	train	64
train_1246	train	59
train_1247	train	2
train_1248	train	53
train_1249	train	28
train_1250	train	65
train_1251	train	17
train_1252	train	16
train_1253	train	56
train_1254	train	13
train_1255	train	96
train_1256	train	37
train_1257	train	61
train_1258	train	5
train_1259	train	63
train_1260	train	37
train_1261	train	70
train_1262	train	49
train_1263	train	73
train_1264	train	43
train_1265	train	70
train_1266	train	68
train_1267	train	22
train_1268	train	54
train_1269	train	95
train_1270	train	9
train_1271	train	59
train_1272	train	10
train_1273	train	22
train_1274	train	5
train_1275	train	78
train_1276	train	33
train_1277	train	6
train_1278	train	79
train_1279	train	85
train_1280	train	84
train_1281	train	34
train_1282	train	0
train_1283	train	2
train_1284	train	10
train_1285	train	80
train_1286	train	10
train_1287	train	53
train_1288	train	23
train_1289	train	39
train_1290	train	18
train_1291	train	28
train_1292	train	25
train_1293	train	27
train_1294	train	32
train_1295	train	35
train_1296	train	13
train_1297	train	39
train_1298	train	2
train_1299	train	18
train_1300	train	32
train_1301	train	9
train_1302	train	97
train_1303	train	7
train_1304	train	96
train_1305	train	46
train_1306	train	70
train_1307	train	69
train_1308	train	57
train_1309	train	99
train_1310	train	16
train_1311	train	97
train_1312	train	59
train_1313	train	0
train_1314	train	29
train_1315	train	10
train_1316	train	22
train_1317	train	11
train_1318	train	48
train_1319	train	98
train_1320	train	13
train_1321	train	18
train_1322	train	70
train_1323	train	78
train_1324	train	59
train_1325	train	38
train_1326	train	10
train_1327	train	60
train_1328	train	62
train_1329	train	6
train_1330	train	42
train_1331	train	13
train_1332	train	89
train_1333	train	85
train_1334	train	50
train_1335	train	10
train_1336	train	13
train_1337	train	54
train_1338	train	97
train_1339	train	89
train_1340	train	18
train_1341	train	47
train_1342	train	25
train_1343	train	73
train_1344	train	71
train_1345	train	12
train_1346	train	32
train_1347	train	44
train_1348	train	48
train_1349	train	7
train_1350	train	26
train_1351	train	31
train_1352	train	10
train_1353	train	5
train_1354	train	41
train_1355	train	14
train_1356	train	23
train_1357	train	32
train_1358	train	31
train_1359	train	66
train_1360	train	53
train_1361	train	23
train_1362	train	2
train_1363	train	23
train_1364	train	0
train_1365	train	76
train_1366	train	74
train_1367	train	87
train_1368	train	0
train_1369	train	27
train_1370	train	52
train_1371	train	86
train_1372	train	85
train_1373	train	91
train_1374	train	84
train_1375	train	97
train_1376	train	25
train_1377	train	70
train_1378	train	13
train_1379	train	64
train_1380	train	26
train_1381	train	28
train_1382	train	28
train_1383	train	18
train_1384	train	70
train_1385	train	3
train_1386	train	13
train_1387	train	53
train_1388	train	24
train_1389	train	64
train_1390	train	10
train_1391	train	24
train_1392	train	38
train_1393	train	23
train_1394	train	70
train_1395	train	39
train_1396	train	14
train_1397	train	36
train_1398	train	57
train_1399	train	49
train_1400	train	11
train_1401	train	2
train_1402	train	84
train_1403	train	28
train_1404	train	15
train_1405	train	8
train_1406	train	75
train_1407	train	90
train_1408	train	25
train_1409	train	25
train_1410	train	49
train_1411	train	91
train_1412	train	46
train_1413	train	10
train_1414	train	28
train_1415	train	25
train_1416	train	82
train_1417	train	2
train_1418	train	67
train_1419	train	82
train_1420	train	97
train_1421	train	85
train_1422	train	3
train_1423	train	77
train_1424	train	56
train_1425	train	74
train_1426	train	88
train_1427	train	37
train_1428	train	66
train_1429	train	4
train_1430	train	34
train_1431	train	18
train_1432	train	25
train_1433	train	1
train_1434	train	49
train_1435	train	85
train_1436	train	99
train_1437	train	16
train_1438	train	53
train_1439	train	5
train_1440	train	59
train_1441	train	53
train_1442	train	90
train_1443	train	19
train_1444	train	45
train_1445	train	64
train_1446	train	7
train_1447	train	65
train_1448	train	88
train_1449	train	39
train_1450	train	72
train_1451	train	56
train_1452	train	59
train_1453	train	55
train_1454	train	51
train_1455	train	10
train_1456	train	18
train_1457	train	7
train_1458	train	89
train_1459	train	9
train_1460	train	38
train_1461	train	5
train_1462	train	77
train_1463	train	10
train_1464	train	46
train_1465	train	71
train_1466	train	24
train_1467	train	44
train_1468	train	66
train_1469	train	7
train_1470	train	76
train_1471	train	73
train_1472	train	22
train_1473	train	84
train_1474	train	13
train_1475	train	20
train_1476	train	42
train_1477	train	88
train_1478	train	16
train_1479	train	70
train_1480	train	45
train_1481	train	7
train_1482	train	84
train_1483	train	87
train_1484	train	75
train_1485	train	74
train_1486	train	76
train_1487	train	31
train_1488	train	69
train_1489	train	18
train_1490	train	0
train_1491	train	70
train_1492	train	17
train_1493	train	50
train_1494	train	39
train_1495	train	28
train_1496	train	27
train_1497	train	46
train_1498	train	25
train_1499	train	36
train_1500	train	53
train_1501	train	60
train_1502	train	10
train_1503	train	32
train_1504	train	50
train_1505	train	57
train_1506	train	34
train_1507	train	74
train_1508	train	88
train_1509	train	79
train_1510	train	90
train_1511	train	85
train_1512	train	57
train_1513	train	6
train_1514	train	25
train_1515	train	27
train_1516	train	90
train_1517	train	20
train_1518	train	29
train_1519	train	50
train_1520	train	79
train_1521	train	10
train_1522	train	22
train_1523	train	76
train_1524	train	44
train_1525	train	64
train_1526	train	39
train_1527	train	28
train_1528	train	48
train_1529	train	40
train_1530	train	27
train_1531	train	44
train_1532	train	27
train_1533	train	15
train_1534	train	8
train_1535	train	15
train_1536	train	17
train_1537	train	70
train_1538	train	35
train_1539	train	13
train_1540	train	23
train_1541	train	89
train_1542	train	18
train_1543	train	77
train_1544	train	57
train_1545	train	79
train_1546	train	10
train_1547	train	33
train_1548	train	85
train_1549	train	96
train_1550	train	0
train_1551	train	0
train_1552	train	44
train_1553	train	61
