file_stem	split	cluster
train_0317	train	70
train_0318	train	18
train_0319	train	31
train_0320	train	84
train_0321	train	204
train_0322	train	155
train_0323	train	66
train_0324	train	144
train_0325	train	79
train_0326	train	51
train_0327	train	105
train_0328	train	102
train_0329	train	43
train_0330	train	81
train_0331	train	16
train_0332	train	46
train_0333	train	82
train_0334	train	84
train_0335	train	109
train_0336	train	25
train_0337	train	10
train_0338	train	85
train_0339	train	30
train_0340	train	127
train_0341	train	55
train_0342	train	204
train_0343	train	99
train_0344	train	71
train_0345	train	111
train_0346	train	33
train_0347	train	58
train_0348	train	35
train_0349	train	5
train_0350	train	58
train_0351	train	94
train_0352	train	61
train_0353	train	18
train_0354	train	110
train_0355	train	138
train_0356	train	124
train_0357	train	57
train_0358	train	47
train_0359	train	136
train_0360	train	83
train_0361	train	186
train_0362	train	110
train_0363	train	46
train_0364	train	159
train_0365	train	66
train_0366	train	58
train_0367	train	67
train_0368	train	156
train_0369	train	41
train_0370	train	65
train_0371	train	132
train_0372	train	64
train_0373	train	97
train_0374	train	109
train_0375	train	120
train_0376	train	167
train_0377	train	57
train_0378	train	18
train_0379	train	53
train_0380	train	47
train_0381	train	31
train_0382	train	31
train_0383	train	18
train_0384	train	53
train_0385	train	184
train_0386	train	15
train_0387	train	91
train_0388	train	111
train_0389	train	26
train_0390	train	42
train_0391	train	111
train_0392	train	93
train_0393	train	87
train_0394	train	79
train_0395	train	79
train_0396	train	184
train_0397	train	185
train_0398	train	71
train_0399	train	131
train_0400	train	61
train_0401	train	149
train_0402	train	21
train_0403	train	92
train_0404	train	98
train_0405	train	92
train_0406	train	44
train_0407	train	24
train_0408	train	100
train_0409	train	78
train_0410	train	168
train_0411	train	83
train_0412	train	69
train_0413	train	113
train_0414	train	7
train_0415	train	100
train_0416	train	113
train_0417	train	56
train_0418	train	33
train_0419	train	97
train_0420	train	74
train_0421	train	45
train_0422	train	111
train_0423	train	90
train_0424	train	83
train_0425	train	86
train_0426	train	47
train_0427	train	161
train_0428	train	37
train_0429	train	169
train_0430	train	24
train_0431	train	64
train_0432	train	184
train_0433	train	85
train_0434	train	19
train_0435	train	83
train_0436	train	193
train_0437	train	33
train_0438	train	132
train_0439	train	34
train_0440	train	159
train_0441	train	178
train_0442	train	178
train_0443	train	193
train_0444	train	13
train_0445	train	107
train_0446	train	89
train_0447	train	155
train_0448	train	51
train_0449	train	30
train_0450	train	182
train_0451	train	20
train_0452	train	19
train_0453	train	70
train_0454	train	188
train_0455	train	170
train_0456	train	163
train_0457	train	194
train_0458	train	5
train_0459	train	105
train_0460	train	25
train_0461	train	114
train_0462	train	122
train_0463	train	92
train_0464	train	11
train_0465	train	86
train_0466	train	76
train_0467	train	73
train_0468	train	0
train_0469	train	93
train_0470	train	0
train_0471	train	184
train_0472	train	208
train_0473	train	5
train_0474	train	131
train_0475	train	10
train_0476	train	113
train_0477	train	67
train_0478	train	38
train_0479	train	32
train_0480	train	148
train_0481	train	15
train_0482	train	100
train_0483	train	101
train_0484	train	153
train_0485	train	28
train_0486	train	45
train_0487	train	89
train_0488	train	18
train_0489	train	186
train_0490	train	44
train_0491	train	13
train_0492	train	29
train_0493	train	99
train_0494	train	79
train_0495	train	13
train_0496	train	182
train_0497	train	116
train_0498	train	14
train_0499	train	158
train_0500	train	5
train_0501	train	58
train_0502	train	63
train_0503	train	114
train_0504	train	142
train_0505	train	13
train_0506	train	113
train_0507	train	163
train_0508	train	100
train_0509	train	90
train_0510	train	29
train_0511	train	178
train_0512	train	28
train_0513	train	3
train_0514	train	92
train_0515	train	194
train_0516	train	44
train_0517	train	71
train_0518	train	182
train_0519	train	57
train_0520	train	93
train_0521	train	8
train_0522	train	10
train_0523	train	44
train_0524	train	137
train_0525	train	61
train_0526	train	43
train_0527	train	89
train_0528	train	81
train_0529	train	88
train_0530	train	88
train_0531	train	188
train_0532	train	178
train_0533	train	177
train_0534	train	118
train_0535	train	25
train_0536	train	79
train_0537	train	197
train_0538	train	205
train_0539	train	55
train_0540	train	25
train_0541	train	183
train_0542	train	80
train_0543	train	177
train_0544	train	44
train_0545	train	85
train_0546	train	6
train_0547	train	188
train_0548	train	110
train_0549	train	139
train_0550	train	158
train_0551	train	33
train_0552	train	57
train_0553	train	164
train_0554	train	49
train_0555	train	36
train_0556	train	180
train_0557	train	179
train_0558	train	44
train_0559	train	39
train_0560	train	44
train_0561	train	13
train_0562	train	146
train_0563	train	134
train_0564	train	116
train_0565	train	94
train_0566	train	53
train_0567	train	70
train_0568	train	113
train_0569	train	44
train_0570	train	47
train_0571	train	19
train_0572	train	114
train_0573	train	58
train_0574	train	205
train_0575	train	19
train_0576	train	108
train_0577	train	204
train_0578	train	142
train_0579	train	59
train_0580	train	16
train_0581	train	79
train_0582	train	199
train_0583	train	57
train_0584	train	160
train_0585	train	110
train_0586	train	6
train_0587	train	67
train_0588	train	162
train_0589	train	19
train_0590	train	73
train_0591	train	36
train_0592	train	189
train_0593	train	29
train_0594	train	156
train_0595	train	145
train_0596	train	101
train_0597	train	208
train_0598	train	71
train_0599	train	187
train_0600	train	160
train_0601	train	30
train_0602	train	21
train_0603	train	91
train_0604	train	154
train_0605	train	125
train_0606	train	178
train_0607	train	150
train_0608	train	79
train_0609	train	117
train_0610	train	124
train_0611	train	201
train_0612	train	126
train_0613	train	93
train_0614	train	24
train_0615	train	32
train_0616	train	39
train_0617	train	109
train_0618	train	60
train_0619	train	32
train_0620	train	209
train_0621	train	66
train_0622	train	105
train_0623	train	57
train_0624	train	189
train_0625	train	63
train_0626	train	208
train_0627	train	106
train_0628	train	53
train_0629	train	115
train_0630	train	156
train_0631	train	16
train_0632	train	8
train_0633	train	203
train_0634	train	71
train_0635	train	15
train_0636	train	129
train_0637	train	84
train_0638	train	13
train_0639	train	8
train_0640	train	196
train_0641	train	153
train_0642	train	158
train_0643	train	65
train_0644	train	52
train_0645	train	55
train_0646	train	14
train_0647	train	170
train_0648	train	158
train_0649	train	114
train_0650	train	51
train_0651	train	67
train_0652	train	79
train_0653	train	168
train_0654	train	172
train_0655	train	180
train_0656	train	60
train_0657	train	172
train_0658	train	108
train_0659	train	85
train_0660	train	204
train_0661	train	10
train_0662	train	202
train_0663	train	181
train_0664	train	150
train_0665	train	179
train_0666	train	7
train_0667	train	143
train_0668	train	45
train_0669	train	163
train_0670	train	76
train_0671	train	57
train_0672	train	19
train_0673	train	204
train_0674	train	97
train_0675	train	19
train_0676	train	34
train_0677	train	177
train_0678	train	85
train_0679	train	45
train_0680	train	150
train_0681	train	129
train_0682	train	148
train_0683	train	9
train_0684	train	124
train_0685	train	9
train_0686	train	0
train_0687	train	208
train_0688	train	63
train_0689	train	3
train_0690	train	145
train_0691	train	33
train_0692	train	149
train_0693	train	153
train_0694	train	184
train_0695	train	105
train_0696	train	85
train_0697	train	26
train_0698	train	116
train_0699	train	15
train_0700	train	74
train_0701	train	158
train_0702	train	46
train_0703	train	9
train_0704	train	55
train_0705	train	195
train_0706	train	35
train_0707	train	68
train_0708	train	112
train_0709	train	73
train_0710	train	69
train_0711	train	34
train_0712	train	16
train_0713	train	13
train_0714	train	83
train_0715	train	62
train_0716	train	57
train_0717	train	16
train_0718	train	99
train_0719	train	21
train_0720	train	149
train_0721	train	71
train_0722	train	102
train_0723	train	108
train_0724	train	63
train_0725	train	18
train_0726	train	176
train_0727	train	199
train_0728	train	20
train_0729	train	14
train_0730	train	37
train_0731	train	23
train_0732	train	109
train_0733	train	116
train_0734	train	134
train_0735	train	86
train_0736	train	44
train_0737	train	105
train_0738	train	37
train_0739	train	182
train_0740	train	204
train_0741	train	108
train_0742	train	83
train_0743	train	36
train_0744	train	113
train_0745	train	32
train_0746	train	0
train_0747	train	68
train_0748	train	0
train_0749	train	165
train_0750	train	164
train_0751	train	120
train_0752	train	178
train_0753	train	167
train_0754	train	92
train_0755	train	16
train_0756	train	25
train_0757	train	137
train_0758	train	23
train_0759	train	48
train_0760	train	85
train_0761	train	185
train_0762	train	166
train_0763	train	63
train_0764	train	177
train_0765	train	50
train_0766	train	188
train_0767	train	82
train_0768	train	79
train_0769	train	18
train_0770	train	168
train_0771	train	114
train_0772	train	133
train_0773	train	167
train_0774	train	148
train_0775	train	23
train_0776	train	111
train_0777	train	164
train_0778	train	57
train_0779	train	44
train_0780	train	133
train_0781	train	133
train_0782	train	186
train_0783	train	75
train_0784	train	3
train_0785	train	42
train_0786	train	133
train_0787	train	7
train_0788	train	130
train_0789	train	86
train_0790	train	6
train_0791	train	14
train_0792	train	33
train_0793	train	90
train_0794	train	154
train_0795	train	110
train_0796	train	136
train_0797	train	31
train_0798	train	160
train_0799	train	205
train_0800	train	178
train_0801	train	70
train_0802	train	25
train_0803	train	58
train_0804	train	148
train_0805	train	62
train_0806	train	32
train_0807	train	139
train_0808	train	73
train_0809	train	60
train_0810	train	101
train_0811	train	103
train_0812	train	139
train_0813	train	55
train_0814	train	162
train_0815	train	60
train_0816	train	184
train_0817	train	65
train_0818	train	194
train_0819	train	116
train_0820	train	194
train_0821	train	34
train_0822	train	12
train_0823	train	137
train_0824	train	111
train_0825	train	69
train_0826	train	47
train_0827	train	114
train_0828	train	64
train_0829	train	164
train_0830	train	69
train_0831	train	84
train_0832	train	178
train_0833	train	63
train_0834	train	162
train_0835	train	117
train_0836	train	90
train_0837	train	145
train_0838	train	58
train_0839	train	113
train_0840	train	129
train_0841	train	162
train_0842	train	68
train_0843	train	152
train_0844	train	0
train_0845	train	28
train_0846	train	181
train_0847	train	32
train_0848	train	89
train_0849	train	53
train_0850	train	110
train_0851	train	143
train_0852	train	72
train_0853	train	56
train_0854	train	139
train_0855	train	84
train_0856	train	73
train_0857	train	126
train_0858	train	172
train_0859	train	201
train_0860	train	105
train_0861	train	128
train_0862	train	183
train_0863	train	10
train_0864	train	174
train_0865	train	47
train_0866	train	126
train_0867	train	126
train_0868	train	91
train_0869	train	168
train_0870	train	156
train_0871	train	112
train_0872	train	31
train_0873	train	60
train_0874	train	29
train_0875	train	13
train_0876	train	136
train_0877	train	97
train_0878	train	189
train_0879	train	75
train_0880	train	185
train_0881	train	162
train_0882	train	194
train_0883	train	209
train_0884	train	74
train_0885	train	120
train_0886	train	6
train_0887	train	85
train_0888	train	187
train_0889	train	137
train_0890	train	187
train_0891	train	108
train_0892	train	174
train_0893	train	147
train_0894	train	53
train_0895	train	85
train_0896	train	174
train_0897	train	0
train_0898	train	155
train_0899	train	77
train_0900	train	15
train_0901	train	27
train_0902	train	92
train_0903	train	121
train_0904	train	203
train_0905	train	117
train_0906	train	102
train_0907	train	196
train_0908	train	31
train_0909	train	115
train_0910	train	131
train_0911	train	102
train_0912	train	186
train_0913	train	52
train_0914	train	93
train_0915	train	195
train_0916	train	29
train_0917	train	204
train_0918	train	15
train_0919	train	66
train_0920	train	111
train_0921	train	180
train_0922	train	100
train_0923	train	61
train_0924	train	74
train_0925	train	8
train_0926	train	58
train_0927	train	111
train_0928	train	9
train_0929	train	50
train_0930	train	20
train_0931	train	124
train_0932	train	100
train_0933	train	204
train_0934	train	34
train_0935	train	170
train_0936	train	129
train_0937	train	19
train_0938	train	16
train_0939	train	150
train_0940	train	110
train_0941	train	194
train_0942	train	25
train_0943	train	174
train_0944	train	3
train_0945	train	113
train_0946	train	34
train_0947	train	7
train_0948	train	10
train_0949	train	71
train_0950	train	136
train_0951	train	11
train_0952	train	53
train_0953	train	180
train_0954	train	121
train_0955	train	99
train_0956	train	71
train_0957	train	129
train_0958	train	112
train_0959	train	46
train_0960	train	41
train_0961	train	74
train_0962	train	163
train_0963	train	15
train_0964	train	133
train_0965	train	0
train_0966	train	43
train_0967	train	9
train_0968	train	92
train_0969	train	69
train_0970	train	196
train_0971	train	72
train_0972	train	208
train_0973	train	158
train_0974	train	86
train_0975	train	47
train_0976	train	164
train_0977	train	46
train_0978	train	92
train_0979	train	41
train_0980	train	156
train_0981	train	73
train_0982	train	48
train_0983	train	132
train_0984	train	30
train_0985	train	15
train_0986	train	54
train_0987	train	195
train_0988	train	84
train_0989	train	186
train_0990	train	26
train_0991	train	6
train_0992	train	19
train_0993	train	180
train_0994	train	43
train_0995	train	95
train_0996	train	12
train_0997	train	182
train_0998	train	57
train_0999	train	62
train_1000	train	42
train_1001	train	147
train_1002	train	33
train_1003	train	108
train_1004	train	21
train_1005	train	139
train_1006	train	194
train_1007	train	100
train_1008	train	124
train_1009	train	149
train_1010	train	42
train_1011	train	109
train_1012	train	77
train_1013	train	83
train_1014	train	36
train_1015	train	135
train_1016	train	68
train_1017	train	25
train_1018	train	31
train_1019	train	167
train_1020	train	52
train_1021	train	33
train_1022	train	93
train_1023	train	65
train_1024	train	195
train_1025	train	67
train_1026	train	111
train_1027	train	82
train_1028	train	17
train_1029	train	40
train_1030	train	151
train_1031	train	62
train_1032	train	5
train_1033	train	64
train_1034	train	162
train_1035	train	41
train_1036	train	70
train_1037	train	30
train_1038	train	51
train_1039	train	7
train_1040	train	82
train_1041	train	124
train_1042	train	42
train_1043	train	85
train_1044	train	61
train_1045	train	55
train_1046	train	43
train_1047	train	199
train_1048	train	67
train_1049	train	181
train_1050	train	31
train_1051	train	109
train_1052	train	52
train_1053	train	58
train_1054	train	50
train_1055	train	75
train_1056	train	37
train_1057	train	180
train_1058	train	31
train_1059	train	92
train_1060	train	68
train_1061	train	145
train_1062	train	179
train_1063	train	68
train_1064	train	18
train_1065	train	155
train_1066	train	71
train_1067	train	122
train_1068	train	80
train_1069	train	17
train_1070	train	164
train_1071	train	107
train_1072	train	7
train_1073	train	160
train_1074	train	121
train_1075	train	47
train_1076	train	177
train_1077	train	113
train_1078	train	26
train_1079	train	30
train_1080	train	150
train_1081	train	117
train_1082	train	107
train_1083	train	65
train_1084	train	107
train_1085	train	24
train_1086	train	7
train_1087	train	67
train_1088	train	161
train_1089	train	29
train_1090	train	91
train_1091	train	99
train_1092	train	14
train_1093	train	143
train_1094	train	191
train_1095	train	9
train_1096	train	112
train_1097	train	204
train_1098	train	47
train_1099	train	27
train_1100	train	85
train_1101	train	92
train_1102	train	86
train_1103	train	70
train_1104	train	181
train_1105	train	52
train_1106	train	115
train_1107	train	99
train_1108	train	41
train_1109	train	189
train_1110	train	42
train_1111	train	121
train_1112	train	146
train_1113	train	64
train_1114	train	132
train_1115	train	12
train_1116	train	145
train_1117	train	20
train_1118	train	6
train_1119	train	116
train_1120	train	76
train_1121	train	57
train_1122	train	66
train_1123	train	9
train_1124	train	12
train_1125	train	128
train_1126	train	73
train_1127	train	79
train_1128	train	128
train_1129	train	183
train_1130	train	105
train_1131	train	157
train_1132	train	137
train_1133	train	86
train_1134	train	27
train_1135	train	146
train_1136	train	132
train_1137	train	147
train_1138	train	155
train_1139	train	192
train_1140	train	7
train_1141	train	84
train_1142	train	151
train_1143	train	33
train_1144	train	143
train_1145	train	122
train_1146	train	74
train_1147	train	6
train_1148	train	25
train_1149	train	7
train_1150	train	9
train_1151	train	83
train_1152	train	183
train_1153	train	16
train_1154	train	165
train_1155	train	30
train_1156	train	25
train_1157	train	138
train_1158	train	209
train_1159	train	146
train_1160	train	43
train_1161	train	43
train_1162	train	80
train_1163	train	12
train_1164	train	49
train_1165	train	75
train_1166	train	62
train_1167	train	42
train_1168	train	70
train_1169	train	83
train_1170	train	19
train_1171	train	143
train_1172	train	113
train_1173	train	57
train_1174	train	163
train_1175	train	87
train_1176	train	62
train_1177	train	38
train_1178	train	26
train_1179	train	17
train_1180	train	107
train_1181	train	189
train_1182	train	124
train_1183	train	14
train_1184	train	170
train_1185	train	47
train_1186	train	180
train_1187	train	193
train_1188	train	165
train_1189	train	128
train_1190	train	165
train_1191	train	9
train_1192	train	44
train_1193	train	198
train_1194	train	164
train_1195	train	111
train_1196	train	110
train_1197	train	146
train_1198	train	182
train_1199	train	30
train_1200	train	91
train_1201	train	150
train_1202	train	3
train_1203	train	7
train_1204	train	42
train_1205	train	172
train_1206	train	65
train_1207	train	78
train_1208	train	135
train_1209	train	19
train_1210	train	99
train_1211	train	96
train_1212	train	36
train_1213	train	193
train_1214	train	149
train_1215	train	32
train_1216	train	107
train_1217	train	169
train_1218	train	153
train_1219	train	97
train_1220	train	36
train_1221	train	46
train_1222	train	58
train_1223	train	180
train_1224	train	65
train_1225	train	1
train_1226	train	111
train_1227	train	201
train_1228	train	142
train_1229	train	13
train_1230	train	60
train_1231	train	185
train_1232	train	166
train_1233	train	101
train_1234	train	123
train_1235	train	121
train_1236	train	27
train_1237	train	46
train_1238	train	16
train_1239	train	97
train_1240	train	65
train_1241	train	138
train_1242	train	62
train_1243	train	166
train_1244	train	57
train_1245	train	128
train_1246	train	142
train_1247	train	80
train_1248	train	15
train_1249	train	160
train_1250	train	20
train_1251	train	77
train_1252	train	119
train_1253	train	50
train_1254	train	44
train_1255	train	37
train_1256	train	162
train_1257	train	17
train_1258	train	204
train_1259	train	164
train_1260	train	162
train_1261	train	53
train_1262	train	67
train_1263	train	107
train_1264	train	10
train_1265	train	130
train_1266	train	163
train_1267	train	0
train_1268	train	89
train_1269	train	96
train_1270	train	56
train_1271	train	69
train_1272	train	149
train_1273	train	0
train_1274	train	204
train_1275	train	51
train_1276	train	64
train_1277	train	12
train_1278	train	43
train_1279	train	135
train_1280	train	92
train_1281	train	184
train_1282	train	176
train_1283	train	80
train_1284	train	99
train_1285	train	21
train_1286	train	154
train_1287	train	175
train_1288	train	146
train_1289	train	113
train_1290	train	155
train_1291	train	81
train_1292	train	124
train_1293	train	138
train_1294	train	19
train_1295	train	172
train_1296	train	5
train_1297	train	113
train_1298	train	80
train_1299	train	194
train_1300	train	19
train_1301	train	56
train_1302	train	41
train_1303	train	193
train_1304	train	169
train_1305	train	186
train_1306	train	53
train_1307	train	24
train_1308	train	70
train_1309	train	7
train_1310	train	148
train_1311	train	41
train_1312	train	129
train_1313	train	119
train_1314	train	143
train_1315	train	149
train_1316	train	0
train_1317	train	57
train_1318	train	52
train_1319	train	46
train_1320	train	5
train_1321	train	75
train_1322	train	53
train_1323	train	51
train_1324	train	129
train_1325	train	33
train_1326	train	149
train_1327	train	28
train_1328	train	66
train_1329	train	87
train_1330	train	110
train_1331	train	5
train_1332	train	98
train_1333	train	135
train_1334	train	108
train_1335	train	170
train_1336	train	5
train_1337	train	89
train_1338	train	41
train_1339	train	79
train_1340	train	75
train_1341	train	205
train_1342	train	123
train_1343	train	107
train_1344	train	85
train_1345	train	1
train_1346	train	19
train_1347	train	8
train_1348	train	52
train_1349	train	3
train_1350	train	195
train_1351	train	115
train_1352	train	149
train_1353	train	204
train_1354	train	179
train_1355	train	58
train_1356	train	49
train_1357	train	83
train_1358	train	68
train_1359	train	36
train_1360	train	15
train_1361	train	146
train_1362	train	145
train_1363	train	49
train_1364	train	156
train_1365	train	9
train_1366	train	178
train_1367	train	6
train_1368	train	156
train_1369	train	32
train_1370	train	197
train_1371	train	30
train_1372	train	14
train_1373	train	116
train_1374	train	180
train_1375	train	41
train_1376	train	136
train_1377	train	53
train_1378	train	44
train_1379	train	78
train_1380	train	195
train_1381	train	161
train_1382	train	11
train_1383	train	75
train_1384	train	5
train_1385	train	62
train_1386	train	121
train_1387	train	15
train_1388	train	25
train_1389	train	78
train_1390	train	170
train_1391	train	25
train_1392	train	33
train_1393	train	146
train_1394	train	94
train_1395	train	73
train_1396	train	58
train_1397	train	54
train_1398	train	70
train_1399	train	67
train_1400	train	167
train_1401	train	145
train_1402	train	180
train_1403	train	160
train_1404	train	23
train_1405	train	47
train_1406	train	31
train_1407	train	59
train_1408	train	124
train_1409	train	136
train_1410	train	67
train_1411	train	116
train_1412	train	186
train_1413	train	149
train_1414	train	81
train_1415	train	124
train_1416	train	13
train_1417	train	80
train_1418	train	91
train_1419	train	117
train_1420	train	41
train_1421	train	187
train_1422	train	62
train_1423	train	140
train_1424	train	50
train_1425	train	178
train_1426	train	18
train_1427	train	88
train_1428	train	36
train_1429	train	82
train_1430	train	184
train_1431	train	75
train_1432	train	124
train_1433	train	203
train_1434	train	67
train_1435	train	118
train_1436	train	7
train_1437	train	196
train_1438	train	153
train_1439	train	204
train_1440	train	142
train_1441	train	15
train_1442	train	158
train_1443	train	182
train_1444	train	114
train_1445	train	78
train_1446	train	71
train_1447	train	20
train_1448	train	18
train_1449	train	73
train_1450	train	133
train_1451	train	50
train_1452	train	129
train_1453	train	34
train_1454	train	185
train_1455	train	154
train_1456	train	155
train_1457	train	71
train_1458	train	98
train_1459	train	56
train_1460	train	33
train_1461	train	204
train_1462	train	201
train_1463	train	170
train_1464	train	186
train_1465	train	85
train_1466	train	84
train_1467	train	8
train_1468	train	36
train_1469	train	3
train_1470	train	9
train_1471	train	107
train_1472	train	0
train_1473	train	92
train_1474	train	102
train_1475	train	29
train_1476	train	110
train_1477	train	18
train_1478	train	196
train_1479	train	126
train_1480	train	114
train_1481	train	71
train_1482	train	180
train_1483	train	6
train_1484	train	31
train_1485	train	72
train_1486	train	9
train_1487	train	68
train_1488	train	24
train_1489	train	22
train_1490	train	176
train_1491	train	53
train_1492	train	77
train_1493	train	35
train_1494	train	113
train_1495	train	160
train_1496	train	32
train_1497	train	186
train_1498	train	136
train_1499	train	54
train_1500	train	120
train_1501	train	28
train_1502	train	99
train_1503	train	83
train_1504	train	35
train_1505	train	70
train_1506	train	188
train_1507	train	178
train_1508	train	18
train_1509	train	189
train_1510	train	158
train_1511	train	135
train_1512	train	70
train_1513	train	12
train_1514	train	124
train_1515	train	32
train_1516	train	158
train_1517	train	29
train_1518	train	111
train_1519	train	35
train_1520	train	43
train_1521	train	103
train_1522	train	0
train_1523	train	9
train_1524	train	8
train_1525	train	78
train_1526	train	73
train_1527	train	81
train_1528	train	52
train_1529	train	173
train_1530	train	191
train_1531	train	8
train_1532	train	32
train_1533	train	23
train_1534	train	47
train_1535	train	23
train_1536	train	77
train_1537	train	53
train_1538	train	206
train_1539	train	44
train_1540	train	146
train_1541	train	98
train_1542	train	155
train_1543	train	61
train_1544	train	152
train_1545	train	43
train_1546	train	170
train_1547	train	64
train_1548	train	187
train_1549	train	37
train_1550	train	176
train_1551	train	176
train_1552	train	8
train_1553	train	17
